station_prefix_id,prefix,station_name,station_type_id,city_id,city,cod_ibge,latitude,longitude,station_owner,ugrhi_id,ugrhi_name,ugrhi_cod,subugrhi_name,subugrhi_id,subugrhi_cod,transmission_type_name,measurement_gap,param_type,measurement_classification_type_id,public,qtd,value,read_value,max_value,min_value,min_date,max_date
2,1000874,Vargem (Barragem Jaguari) ,1,62,Vargem,3556354,-22.9223,-46.4223,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,83276.78333333334,,83276.9,83276.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
4,179,Joanópolis (Barragem Jacareí),1,430,Joanópolis,3525508,-22.971511804003057,-46.33003234863282,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,83277.78333333334,,83277.9,83277.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
6,619,Joanópolis (Barragem Jacareí - Túnel 7 / Vargem) ,1,430,Joanópolis,3525508,-22.97240908618847,-46.32962800380204,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,83268.06666666667,,83268.2,83267.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
8,193,Extrema (F25B - Rio Jaguari - Divisa SP),1,649,Extrema,3125101,-22.8668,-46.3588,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,198.63333333333333,21.489,198.8,198.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
10,1001177,Piracaia (Barragem Cachoeira),1,518,Piracaia,3538600,-23.05073765758915,-46.31929814815521,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,81955.68333333333,,81955.8,81955.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
12,616,Piracaia (Desemboque do Túnel - 6),1,518,Piracaia,3538600,-23.108213838372468,-46.2872779536482,SAISP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,62.333333333333336,8.727666666666666,62.4,62.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
14,1001178,Nazaré Paulista (Barragem Atibainha),1,205,Nazaré Paulista,3532405,-23.173890073123772,-46.39270166800455,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,5,78439.45999999999,,78439.59999999999,78439.3,2026-03-23T11:00:00.000Z,2026-03-23T11:40:00.000Z
16,746,Nazaré Paulista (Emboque do Tunel 5),1,205,Nazaré Paulista,3532405,-23.22072609339003,-46.41373069659802,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,5,78429.01999999999,,78429.6,78428.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:40:00.000Z
18,309,Nazaré Paulista (Desemboque do Tunel 5),1,205,Nazaré Paulista,3532405,-23.2648,-46.4807,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,115.8,30.266166666666663,116.39999999999999,114.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
20,1000721,Nazaré Paulista (Canal Jusante Atibainha),1,205,Nazaré Paulista,3532405,-23.1739,-46.3927,SAISP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,75883.61666666667,,75883.90000000001,75883.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
22,1000718,Piracaia (Canal Jusante Cachoeira),1,518,Piracaia,3538600,-23.0525,-46.3205,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,79148.43333333333,,79148.6,79148.29999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
23,1001720,Bragança Paulista (Canal Jusante Jacarei),1,312,Bragança Paulista,3507605,-22.9529,-46.4472,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,0.18333333333333332,,0.2,0.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
24,1000719,Vargem (Canal Jusante Jaguari),1,62,Vargem,3556354,-22.9228,-46.4249,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Jaguari,66,53,WEBSERVICE,10,,3,True,6,9.350000000000001,,9.5,9.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
26,290,Caieiras (F-36 - Rio Juqueri),1,10,Caieiras,3509007,-23.367295906553068,-46.75502754319682,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,172.58333333333334,4.503166666666666,173.2,171.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
29,534,Franco da Rocha (F-38 - Rio Juqueri) ,1,17,Franco da Rocha,3516408,-23.3335,-46.7279,SP ÁGUAS,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,166.08333333333334,,166.3,166.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
30,1001176,Franco da Rocha (Barragem Paiva Castro),1,17,Franco da Rocha,3516408,-23.329,-46.6784,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,6,74429.16666666667,,74429.3,74428.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
32,248,Caieiras (Barragem Águas Claras),1,10,Caieiras,3509007,-23.3981,-46.6585,SABESP,7,ALTO TIETÊ,6,Juqueri,72,67,WEBSERVICE,10,,3,True,4,86029.325,,86029.7,86029.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
34,874,Camanducaia (F23B - Rio Camanducaia),1,649,Extrema,3125101,-22.7403,-46.133,SABESP,6,PIRACICABA / CAPIVARI / JUNDIAÍ,5,Rio Atibaia,68,51,WEBSERVICE,10,,3,True,6,55.75,,55.800000000000004,55.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
38,536,Mogi das Cruzes (AT-10b Transferência Jundiai Taiaçupeba),1,459,Mogi das Cruzes,3530607,-23.6494,-46.2001,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,218.20000000000002,16.206,218.29999999999998,218.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
40,529,Biritiba-Mirim (AT-18 Rio Tietê/Santa Catarina),1,640,Biritiba-Mirim,3506607,-23.5561,-46.0406,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,276.6333333333334,11.158000000000001,276.7,276.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
42,546,Biritiba-Mirim (AT-21 Rio Tietê/Ponte Casa Grande),1,640,Biritiba-Mirim,3506607,-23.5652,-46.0166,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,275.43333333333334,5.82,277.3,273.20000000000005,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
44,691,Biritiba-Mirim (AT-22 Jusante Ponte Nova),1,640,Biritiba-Mirim,3506607,-23.5765,-45.9742,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,32.38333333333333,1.5378333333333334,32.4,32.300000000000004,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
46,579,Mogi das Cruzes (AT-26 Transferência Biritiba-Jundiai),1,459,Mogi das Cruzes,3530607,-23.641,-46.1341,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,252.0666666666667,,252.4,251.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
48,684,Ribeirão Píres (AT - 27 Rio Taiaçupeba - Mirim),1,551,Ribeirão Pires,3543303,-23.6745,-46.3532,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,31.2,,31.2,31.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
51,692,Suzano (AT - 29 Jusante Captação EEAB Guaió),1,605,Suzano,3552502,-23.5769,-46.3549,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,109.08333333333336,1.1813333333333336,109.1,109.00000000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
52,701,Suzano (AT-30 Desemboque EEAB Guaió),1,605,Suzano,3552502,-23.6267,-46.3322,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,-9.299999999999999,,-9.3,-9.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
54,842,Biritiba Mirim (AT-33 Rio Tietê / Estrada dos Paiva (Rio Acima)),1,640,Biritiba-Mirim,3506607,-23.5515,-46.0713,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,146.16666666666666,11.490000000000002,146.2,146.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
56,542,Biritiba-Mirim (AT-7 - Rio Tietê),1,640,Biritiba-Mirim,3506607,-23.5538,-46.1101,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,135.23333333333332,2.327666666666667,141.5,132.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
58,1000037,Mogi das Cruzes (AT-7b - Rio Tietê),1,459,Mogi das Cruzes,3530607,-23.5458,-46.1344,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,128.3,2.5404999999999998,128.5,128.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
60,568,Suzano (AT-9 - Rio Tietê/Companhia Suzano),1,605,Suzano,3552502,-23.5301,-46.2694,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,303.65000000000003,6.857,303.7,303.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
62,727,Juquitiba (UHE França Jusante),1,438,Juquitiba,3526209,-23.95880804665134,-47.198612108522546,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,52849.23333333334,11.826666666666666,52849.3,52849.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
64,732,Ibiúna (Rio Bonito),1,156,Ibiúna,3519709,-23.93686911116176,-47.20704902434836,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,62085.71666666667,,62085.799999999996,62085.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
66,725,Juquitiba (Ribeirão das Laranjeiras),1,156,Ibiúna,3519709,-23.8870001742969,-47.137114288773624,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,64282.55000000001,,64283.1,64282.100000000006,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
68,726,Ibiuna (Ribeirão das Vargens),1,156,Ibiúna,3519709,-23.8882,-47.2449,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,65422.783333333326,0.3801666666666666,65422.799999999996,65422.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
70,735,Juquitiba (Carmos - Rio Juquiá),1,438,Juquitiba,3526209,-23.941443258520934,-47.10085637715398,SP ÁGUAS,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,64404.38333333333,10.445166666666667,64404.4,64404.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
72,1001736,Ibiúna (Captação Sabesp - Reservatório França),1,156,Ibiúna,3519709,-23.9246,-47.1576,SABESP,11,RIBEIRA DE IGUAPE / LITORAL,11,Alto Juquiá,92,112,WEBSERVICE,10,,3,True,6,63359.416666666664,,63359.6,63359.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
74,255,Salesópolis (Barragem Ribeirão do Campo),1,562,Salesópolis,3545001,-23.6382,-45.8347,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,87109.83333333334,,87109.90000000001,87109.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
76,267,Bertioga (Jusante EEAB Guaratuba),1,7,Bertioga,3506359,-23.667888570156332,-45.89668873378209,SABESP,2,BAIXADA SANTISTA,7,Ribeirão Branco / Ribeirão Preto,112,73,WEBSERVICE,10,,3,True,6,13.833333333333334,1.4466666666666665,15.9,11.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
78,778,Salesópolis (RC-07),1,562,Salesópolis,3545001,-23.6638,-45.9083,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,24.316666666666666,0.46549999999999997,47.599999999999994,-10.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
80,256,Salesópolis (Vertedor Ribeirão do Campo V1),1,562,Salesópolis,3545001,-23.6375,-45.8348,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,8.916666666666666,0.24366666666666661,9.0,8.9,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
85,263,Salesópolis (Captação Poço Preto),1,562,Salesópolis,3545001,-23.647806766038673,-45.871535452044746,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,272.7333333333334,,273.4,272.2,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
92,1000517,São Paulo (Rio Pinheiros - Estrutura de Retiro),1,1,São Paulo,3550308,-23.531827,-46.748331,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71581.93333333333,,71584.1,71579.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
93,257,Salesópolis (Ribeirão do Campo R1),1,562,Salesópolis,3545001,-23.6371,-45.8373,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,75.55,4.055499999999999,75.7,75.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
95,538,Rio Grande da Serra (Rio Grande),1,556,Rio Grande da Serra,3544103,-23.7410,-46.3907,SABESP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,202.96666666666667,2.6811666666666665,203.10000000000002,202.89999999999998,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
99,1002251,São Bernardo do Campo (Barragem Rio Grande),1,88,São Bernardo do Campo,3548708,-23.7692,-46.5332,SABESP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,74691.63333333335,,74691.7,74691.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
102,303,Rio Grande da Serra (Sabesp ETA),1,556,Rio Grande da Serra,3544103,-23.7375,-46.381,SABESP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,74985.28333333334,0.4078333333333333,74985.5,74984.90000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
106,545,Ribeirão Pires (Delegacia da Policia Civil),1,551,Ribeirão Pires,3543303,-23.707778,-46.4167,SABESP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,42.416666666666664,,43.2,42.1,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
109,518,São Paulo (Rio Pinheiros - Inferior - Usina Elevatória Traição),1,1,São Paulo,3550308,-23.594411,-46.694286,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,71576.06666666667,,71577.20000000001,71574.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
112,1000258,Cotia (Barragem Garça),1,3,Cotia,3513009,-23.6544,-46.9644,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,86815.63333333332,,86815.9,86815.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
114,519,São Paulo (Rio Pinheiros - Superior - Usina Elevatória Traição),1,1,São Paulo,3550308,-23.59582,-46.69490,SAISP,7,ALTO TIETÊ,6,PinheirosxTietê até Barr. da Penha,77,65,WEBSERVICE,10,,3,True,6,72097.20000000001,,72097.40000000001,72097.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
116,535,Cotia (Barragem Graça Jusante),1,3,Cotia,3513009,-23.653393916066882,-46.96801689206338,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,3.8499999999999996,0.0775,3.9,3.8,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
117,618,São Paulo (Rio Pinheiros - Superior - Pedreira),1,1,São Paulo,3550308,-23.701938,-46.675501,SAISP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,72093.38333333333,,72093.6,72093.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
121,1000291,Cotia (Barragem Pedro Beitcht),1,3,Cotia,3513009,-23.71555,-46.9583,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,91708.46666666667,,91708.6,91708.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
124,287,Cotia (Barragem Pedro Beicht Vertedor),1,3,Cotia,3513009,-23.7119,-46.95583,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,23.0,1.0570000000000002,23.0,23.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
127,241,Carapicuiba (ETA Baixo Cotia),1,275,Carapicuíba,3510609,-23.537746929559514,-46.862016531803924,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,29.149999999999995,2.217,29.799999999999997,28.499999999999996,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
128,269,Cotia (Montante Isolina),1,3,Cotia,3513009,-23.5793,-46.8856,SABESP,7,ALTO TIETÊ,6,Cotia,73,66,WEBSERVICE,10,,3,True,6,108.55,1.5015,109.3,107.80000000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
135,318,São Paulo (G9 - Rio Cipó),1,1,São Paulo,3550308,-23.8936,-46.8002,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,78.51666666666668,,78.9,78.10000000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
137,264,Embu-Guaçu (G8 - Rio Santa Rita),1,14,Embu-Guaçu,3515103,-23.8323,-46.8256,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,277.43333333333334,5.124666666666666,277.5,277.4,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
139,249,São Paulo (G7 - Rio Embu-Mirim),1,1,São Paulo,3550308,-23.7203,-46.7851,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,424.74999999999994,2.7035,424.8,424.7,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
141,1000262,São Paulo (G16a - Rio Parelheiros),1,1,São Paulo,3550308,-23.78144702648241,-46.78259706010624,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,9.566666666666668,,9.700000000000001,9.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
143,259,Embu-Guaçu (Rio Embu-Guaçu G15),1,14,Embu-Guaçu,3515103,-23.8355,-46.8062,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,173.86666666666667,4.643166666666667,174.10000000000002,173.70000000000002,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
148,266,São Paulo (Taquacetuba/Billings),1,1,São Paulo,3550308,-23.841111333287092,-46.65781949977488,SABESP,7,ALTO TIETÊ,6,Billings,75,63,WEBSERVICE,10,,3,True,6,74613.05,0.002166666666666667,74613.3,74612.90000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
149,853,São Paulo (Reservatório Capivari - Jusante),1,1,São Paulo,3550308,-23.923487718575235,-46.730003356933594,SABESP,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,136.01666666666665,5.3374999999999995,138.1,134.0,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
152,1001300,São Paulo (EEAB- Estação Elevatória de Água Bruta - Capivarí) ,1,1,São Paulo,3550308,-23.91615689468847,-46.727632780382365,SABESP,2,BAIXADA SANTISTA,7,Rio Itapanhaú,114,71,WEBSERVICE,10,,3,True,6,74211.75,,74212.59999999999,74210.6,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
153,1000849,São Paulo (Barragem Guarapiranga),1,1,São Paulo,3550308,-23.6715,-46.7273,SABESP,7,ALTO TIETÊ,6,Guarapiranga,74,64,WEBSERVICE,10,,3,True,6,73611.55,,73611.7,73611.40000000001,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
155,531,Biritiba-Mirim (EEAB Rio Tietê),1,640,Biritiba-Mirim,3506607,-23.5653,-46.09133,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,544.85,,552.5,535.5,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
157,1000934,Mogi das Cruzes (Barragem Taiaçupeba),1,459,Mogi das Cruzes,3530607,-23.57,-46.2786,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,74462.65000000001,,74462.90000000001,74462.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
161,1000924,Biritiba-Mirim (Barragem Ponte Nova),1,640,Biritiba-Mirim,3506607,-23.5769,-45.97245,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,76245.84999999999,,76246.1,76245.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
163,1000926,Salesópolis (Barragem Paraitinga),1,562,Salesópolis,3545001,-23.527,-45.9518,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,76536.38333333335,,76536.40000000001,76536.3,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
166,1000929,Biritiba-Mirim (Barragem Jusante),1,640,Biritiba-Mirim,3506607,-23.6022,-46.0884,SABESP,7,ALTO TIETÊ,6,Montante da Barr. da Penha,78,61,WEBSERVICE,10,,3,True,6,74377.93333333333,,74378.3,74377.59999999999,2026-03-23T11:00:00.000Z,2026-03-23T11:50:00.000Z
232,58040000,São Luiz do Paraitinga (Rio Paraitinga),1,250,São Luís do Paraitinga,3550001,-23.241453835290642,-45.3092910620616,ANA,4,PARAÍBA DO SUL,2,Alto Paraíba (idem outorga),63,21,WEBSERVICE,15,,3,True,1,210.0,30.82,210.0,210.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
237,58110000,Jacareí (UHE Santa Branca),1,193,Jacareí,3524402,-23.310138612101003,-45.97003695842085,ANA,4,PARAÍBA DO SUL,2,entre Us. Sta Branca e jus. do Rio Porangaba,17,22,WEBSERVICE,60,,3,True,1,55537.5,35.0,55537.5,55537.5,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
246,61395000,São Joaquim da Barra (PCH Anhaguera Barramento),1,587,São Joaquim da Barra,3549409,-20.490119940881417,-47.857947861944865,ANA,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,30,,3,True,2,54059.5,,54061.0,54058.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
247,61395100,São Joaquim da Barra (PCH Anhanguera Jusante),1,587,São Joaquim da Barra,3549409,-20.491234947951426,-47.8582696469647,ANA,8,SAPUCAÍ / GRANDE,8,Sapucaí,79,81,WEBSERVICE,30,,3,True,2,217.5,183.49,218.0,217.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
262,61826000,Mococa (Ponte do Canoas),1,458,Mococa,3530508,-21.42134054387893,-46.96110221344609,ANA,21,PARDO,4,Rio Canoas,24,43,WEBSERVICE,15,,3,True,1,178.0,9.82,178.0,178.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
271,61895000,São João da Boa Vista (Nossa Sra. de Fátima),1,584,São João da Boa Vista,3549102,-21.98,-46.81,ANA,9,MOGI-GUAÇU,9,Jaguari Mirim,83,92,WEBSERVICE,15,,3,True,1,119.0,14.36,119.0,119.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
288,62871000,Nova Luzitânia (UHE Três Irmãos Rib. Mato Grosso),1,473,Nova Luzitânia,3533304,-20.903878589276086,-50.258417513814,ANA,18,BAIXO TIETÊ,19,entre Nova Avanhandava e Rib. Água Fria (excl.),47,192,WEBSERVICE,30,,3,True,2,405.0,4.69,405.0,405.0,2026-03-23T11:00:00.000Z,2026-03-23T11:30:00.000Z
290,62885600,Pereira Barreto (UHE Três Irmãos Canal Ilha Solteira),1,511,Pereira Barreto,3537404,-20.57,-51.07,ANA,17,SÃO JOSÉ DOS DOURADOS,18,Baixo São José dos Dourados,42,186,WEBSERVICE,30,,3,True,1,1363.0,568.03,1363.0,1363.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
302,64006500,Pilar do Sul (PCH Batista Barramento),1,238,Pilar do Sul,3537909,-23.84,-47.65,ANA,14,ALTO PARANAPANEMA,14,Rio Itapetininga,34,141,WEBSERVICE,60,,3,True,1,71314.0,,71314.0,71314.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
312,64230800,Itararé (CGH Cachoeira do Poço Preto I Barramento),1,423,Itararé,3523206,-24.044965381800164,-49.45694637787258,ANA,14,ALTO PARANAPANEMA,14,Rio Itararé,38,146,WEBSERVICE,60,,3,True,1,55646.0,,55646.0,55646.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
313,64232000,Itararé (CGH Cachoeira do Poço Preto II Jusante),1,423,Itararé,3523206,-24.02,-49.46,ANA,14,ALTO PARANAPANEMA,14,Rio Itararé,38,146,WEBSERVICE,60,,3,True,1,61.0,21.71,61.0,61.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
315,64314700,Iaras (PCH Ponte Branca Montante),1,154,Iaras,3519253,-22.85,-49.16,ANA,16,MÉDIO PARANAPANEMA,17,Rio Pardo,39,171,WEBSERVICE,60,,3,True,1,117.0,26.58,117.0,117.0,2026-03-23T11:00:00.000Z,2026-03-23T11:00:00.000Z
